region_id,lgd_code,name
mandal_05147,55005147,VOLETIVARIPALEM
mandal_05148,55005148,KANDUKUR
mandal_05149,54905149,SINGARAYAKONDA
mandal_05150,55005150,LINGASAMUDRAM
mandal_05151,55005151,GUDLURU
mandal_05152,55005152,ULAVAPADU
mandal_05153,55005153,SEETHARAMAPURAM
mandal_05154,55005154,UDAYAGIRI
mandal_05155,55005155,VARIKUNTAPADU
mandal_05156,55005156,KONDAPURAM
mandal_05157,55005157,JALADANKI
mandal_05158,55005158,KAVALI
mandal_05159,55005159,BOGOLE
mandal_05160,55005160,KALIGIRI
mandal_05161,55005161,VINJAMUR
mandal_05162,55005162,DUTTALUR
mandal_05163,55005163,MARRIPADU
mandal_05164,55005164,ATMAKUR
mandal_05165,55005165,ANUMASAMUDRAMPETA
mandal_05166,55005166,DAGADARTHI
mandal_05167,55005167,ALLUR
mandal_05168,55005168,VIDAVALUR
mandal_05169,55005169,KODAVALUR
mandal_05170,55005170,BUCHIREDDIPALEM
mandal_05171,55005171,SANGAM
mandal_05172,55005172,CHEJERLA
mandal_05173,55005173,ANANTHASAGARAM
mandal_05174,55005174,KALUVOYA
mandal_05175,55005175,RAPUR
mandal_05176,55005176,PODALAKUR
mandal_05177,55005177,NELLORE RURAL
mandal_05178,55005178,KOVUR
mandal_05179,55005179,INDUKURPET
mandal_05180,55005180,THOTAPALLIGUDUR
mandal_05181,55005181,MUTHUKUR
mandal_05182,55005182,VENKATACHALAM
mandal_05183,55005183,MANUBOLU
mandal_05184,75205184,GUDUR
mandal_05185,55005185,SYDAPURAM
mandal_05186,75205186,DAKKILI
mandal_05187,75205187,VENKATAGIRI
mandal_05188,75205188,BALAYAPALLE
mandal_05189,75205189,OJILI
mandal_05190,75205190,CHILLAKUR
mandal_05191,75205191,KOTA
mandal_05192,75205192,VAKADU
mandal_05193,75205193,CHITTAMUR
mandal_05194,75205194,NAIDUPET
mandal_05195,75205195,PELLAKUR
mandal_05196,75205196,DORAVARISATRAM
mandal_05197,75205197,SULLURPETA
mandal_05198,75205198,TADA
mandal_05199,55105199,KONDAPURAM
mandal_05200,55105200,MYLAVARAM
mandal_05201,55105201,PEDDAMUDIUM
mandal_05202,55105202,RAJUPALEM
mandal_05203,55105203,DUVVUR
mandal_05204,55105204,S.MYDUKUR
mandal_05205,55105205,BRAHMAMGARIMATTAM
mandal_05206,55105206,SRI AVADHUTHA KASINAYANA
mandal_05207,55105207,KALASAPADU
mandal_05208,55105208,PORUMAMILLA
mandal_05209,55105209,B.KODUR
mandal_05210,55105210,BADVEL
mandal_05211,55105211,GOPAVARAM
mandal_05212,55105212,KHAJIPET
mandal_05213,55105213,CHAPAD
mandal_05214,55105214,PRODDATUR
mandal_05215,55105215,JAMMALAMADUGU
mandal_05216,55105216,MUDDANUR
mandal_05217,55105217,SIMHADRIPURAM
mandal_05218,55105218,LINGALA
mandal_05219,55105219,PULIVENDLA
mandal_05220,55105220,VEMULA
mandal_05221,55105221,THONDUR
mandal_05222,55105222,VEERAPUNAYUNIPALLE
mandal_05223,55105223,YERRAGUNTLA
mandal_05224,55105224,KAMALAPURAM
mandal_05225,55105225,VALLUR
mandal_05226,55105226,CHENNUR
mandal_05227,55105227,ATLUR
mandal_05228,55105228,VONTIMITTA
mandal_05229,55105229,SIDHOUT
mandal_05230,55105230,Y.S.R.KADAPA
mandal_05231,55105231,CHINTHAKOMMADINNE
mandal_05232,55105232,PENDLIMARRY
mandal_05233,55105233,VEMPALLE
mandal_05234,55105234,CHAKRAYAPET
mandal_05235,75305235,GALIVEEDU
mandal_05236,75305236,CHINNAMANDEM
mandal_05237,75305237,SAMBEPALLE
mandal_05238,75305238,T SUNDUPALLE
