region_id,lgd_code,name
block_4940,4940,KAKUMANU
block_4941,4941,KAREMPUDI
block_4942,4942,KARLAPALEM
block_4943,4943,KOLLIPARA
block_4944,4944,KOLLUR
block_4945,4945,KROSURU
block_4946,4946,MACHAVARAM
block_4947,4947,MACHERLA
block_4948,4948,MANGALAGIRI
block_4949,4949,MEDIKONDURU
block_4950,4950,MUPPALLA
block_4951,4951,NADENDLA
block_4952,4952,NAGARAM
block_4953,4953,NARASARAOPETA
block_4954,4954,NEKARIKALLU
block_4955,4955,NIZAMPATNAM
block_4956,4956,NUZENDLA
block_4957,4957,PEDAKAKANI
block_4958,4958,PEDAKURAPADU
block_4959,4959,PEDANANDIPADU
block_4960,4960,PHIRANGIPURAM
block_4961,4961,PIDUGURALLA
block_4962,4962,PITTALAVANIPALEM
block_4963,4963,PONNUR
block_4964,4964,PRATHIPADU
block_4965,4965,RAJUPALEM
block_4966,4966,RENTACHINTALA
block_4967,4967,REPALLE
block_4968,4968,ROMPICHERLA
block_4969,4969,SATTENAPALLE
block_4970,4970,SAVALYAPURAM
block_4971,4971,TADEPALLE
block_4972,4972,TADIKONDA
block_4973,4973,TENALI
block_4974,4974,THULLUR
block_4975,4975,TSUNDUR
block_4976,4976,VATTICHERUKURU
block_4977,4977,VELDURTHY
block_4978,4978,VEMURU
block_4979,4979,VINUKONDA
block_5062,5062,CHINTOOR
block_5075,5075,KUKKUNUR
block_5076,5076,KUNAVARAM
block_5091,5091,VARARAMACHANDRAPURAM
block_5092,5092,VELAIRPAD
block_5099,5099,A.KONDURU
block_5100,5100,AGIRIPALLI
block_5101,5101,AVANIGADDA
block_5102,5102,BANTUMILLI
block_5103,5103,BAPULAPADU
block_5104,5104,CHALLAPALLI
block_5105,5105,CHANDARLAPADU
block_5106,5106,CHATRAI
block_5107,5107,G.KONDURU
block_5108,5108,GAMPALAGUDEM
block_5109,5109,GANNAVARAM
block_5110,5110,GHANTASALA
block_5111,5111,GUDIVADA
block_5112,5112,GUDLAVALLERU
block_5113,5113,GUDURU
block_5114,5114,IBRAHIMPATNAM
block_5115,5115,JAGGAYYAPETA
block_5116,5116,KAIKALUR
block_5117,5117,KALIDINDI
block_5118,5118,KANCHIKACHERLA
block_5119,5119,KANKIPADU
block_5120,5120,KODURU
block_5121,5121,KRUTTIVENNU
block_5122,5122,MACHILIPATNAM
block_5123,5123,MANDAVALLI
block_5124,5124,MOPIDEVI
block_5125,5125,MOVVA
block_5126,5126,MUDINEPALLE
block_5127,5127,MUSUNURU
block_5128,5128,MYLAVARAM
block_5129,5129,NAGAYALANKA
block_5130,5130,NANDIGAMA
block_5131,5131,NANDIVADA
block_5132,5132,NUZVID
block_5133,5133,PAMARRU
block_5134,5134,PAMIDIMUKKALA
block_5135,5135,PEDANA
block_5136,5136,PEDAPARUPUDI
block_5137,5137,PENAMALURU
block_5138,5138,PENUGANCHIPROLU
block_5139,5139,REDDIGUDEM
block_5140,5140,THOTLAVALLURU
block_5141,5141,TIRUVURU
block_5142,5142,UNGUTURU
block_5143,5143,VATSAVAI
block_5144,5144,VEERULLAPADU
block_5145,5145,VIJAYAWADA RURAL
block_5146,5146,VIJAYAWADA URBAN
block_5147,5147,VISSANNAPET
block_5148,5148,VUYYURU
block_5149,5149,ADONI
block_5150,5150,ALLAGADDA
block_5151,5151,ALUR
block_5152,5152,ASPARI
block_5153,5153,ATMAKUR
block_5154,5154,BANAGANAPALLE
block_5155,5155,BANDI ATMAKUR
block_5156,5156,BETHAMCHERLA
block_5157,5157,C.BELAGAL
block_5158,5158,CHAGALAMARRI
block_5159,5159,CHIPPAGIRI
block_5160,5160,DEVANAKONDA
block_5161,5161,DHONE ALIAS DRONACHALAM
block_5162,5162,DORNIPADU
block_5163,5163,GADIVEMULA
block_5164,5164,GONEGANDLA
block_5165,5165,GOSPADU
block_5166,5166,GUDUR
block_5167,5167,HALAHARVI
block_5168,5168,HOLAGUNDA
block_5169,5169,JUPADU BUNGALOW
block_5170,5170,KALLUR
block_5171,5171,KODUMUR
block_5172,5172,KOILAKUNTLA
block_5173,5173,KOLIMIGUNDLA
block_5174,5174,KOSIGI
block_5175,5175,KOTHAPALLE
block_5176,5176,KOWTHALAM
block_5177,5177,KRISHNAGIRI
block_5178,5178,KURNOOL
block_5179,5179,MADDIKERA (EAST)
block_5180,5180,MAHANANDI
block_5181,5181,MANTRALAYAM
block_5182,5182,MIDTHUR
block_5183,5183,NANDAVARAM
block_5184,5184,NANDIKOTKUR
block_5185,5185,NANDYAL
block_5186,5186,ORVAKAL
block_5187,5187,OWK
block_5188,5188,PAGIDYALA
block_5189,5189,PAMULAPADU
block_5190,5190,PANYAM
block_5191,5191,PATTIKONDA
block_5192,5192,PEAPULLY
block_5193,5193,PEDDAKADABUR
block_5194,5194,RUDRAVARAM
block_5195,5195,SANJAMALA
block_5196,5196,SIRIVEL
block_5197,5197,SRISAILAM
block_5198,5198,TUGGALI
block_5199,5199,UYYALAWADA
block_5200,5200,VELDURTHI
block_5201,5201,VELUGODU
